"2","15323","2002"
"4","15323","2002"
"6","15323","2001"
"8","15323","2002"
"10","15323","2002"
"12","15323","2002"
"14","15324","2001"
"16","15324","2002"
"18","15324","2002"
"20","15324","2002"
"22","15324","2002"
"24","15324","2002"
"26","15324","2001"
"28","15324","2002"
"30","15324","2002"
"32","15324","2001"
"34","15324","2001"
"36","15324","2002"
"38","15324","2002"
"40","15324","2003"
"42","15325","2002"
"44","15325","2002"
"46","15325","2002"
"48","15325","2002"
"50","15325","2002"
"52","15325","2001"
"54","15325","2002"
"56","15325","2003"
"58","15325","2002"
"60","15325","2002"
"62","15325","2002"
"64","15325","2002"
"66","15325","2002"
"68","15325","2002"
"70","15325","2002"
"72","15325","2002"
"74","15325","2002"
"76","15325","2002"
"78","15325","2002"
"80","15325","2002"
"82","15325","2003"
"84","15325","2002"
"86","15325","2003"
"88","15325","2002"
"90","15325","2002"
"92","15326","2002"
"94","15326","2002"
"96","15326","2002"
"98","15327","2002"
"100","15327","2003"
"102","15327","2002"
"104","15327","2002"
"106","15327","2002"
"108","15327","2002"
"110","15327","2002"
"112","15327","2002"
"114","15327","2002"
"116","15328","2002"
"118","15328","2002"
"120","15328","2002"
"122","15328","2001"
"124","15328","2002"
"126","15329","2002"
"128","15437","2014"
"130","15429","2013"
"132","15421","2012"
"134","15414","2010"
"136","15406","2010"
"138","15398","2009"
"140","15392","2008"
"142","15384","2007"
"144","15376","2005"
"146","15369","2005"
"148","15361","2004"
"150","15354","2003"
"152","15346","2002"
"154","15337","2001"
"156","15331","2000"
"158","15324","1998"
"160","15317","1997"
"162","15308","1996"
"164","15300","1996"
"166","15292","1994"
"168","15286","1994"
"170","15278","1993"
"172","15270","1991"
"174","15261","1990"
"176","15254","1989"
"178","15246","1989"
"180","15239","1987"
"182","15231","1986"
"184","15222","1985"
"186","15215","1985"
"188","15207","1983"
"190","15201","1983"
"192","15195","1982"
"194","15187","1981"
"196","15179","1980"
"198","15171","1978"
"200","15165","1978"
"202","15156","1977"
"204","15148","1976"
"206","15141","1974"
"208","15134","1974"
"210","15125","1972"
"212","15118","1971"
"214","15111","1971"
"216","15103","1969"
"218","15095","1969"
"220","15087","1968"
"222","15081","1967"
"224","15073","1966"
"226","15066","1965"
"228","15058","1964"
"230","15050","1962"
"232","15043","1961"
"234","15036","1961"
"236","15026","1959"
"238","15019","1958"
"240","15012","1957"
"242","15004","1957"
"244","14996","1955"
"246","14988","1954"
"248","14980","1954"
"250","14974","1953"
"252","14966","1952"
"254","14958","1951"
"256","14950","1950"
"258","14943","1948"
"260","14935","1948"
"262","14927","1947"
"264","14919","1945"
"266","14911","1945"
"268","14904","1944"
"270","14897","1942"
"272","14889","1941"
"274","14882","1940"
"276","14875","1940"
"278","14867","1939"
"280","14860","1937"
"282","14853","1936"
"284","14844","1936"
"286","14837","1935"
"288","14829","1933"
"290","14823","1933"
"292","14814","1931"
"294","14807","1931"
"296","14799","1929"
"298","14791","1929"
"300","14783","1927"
"302","14775","1926"
"304","14768","1925"
"306","14761","1924"
"308","14752","1924"
"310","14746","1922"
"312","14738","1921"
"314","14731","1920"
"316","14722","1919"
"318","14716","1918"
"320","14709","1917"
"322","14701","1916"
"324","14693","1915"
"326","14686","1914"
"328","14678","1913"
"330","14670","1912"
"332","14664","1911"
"334","14656","1911"
"336","14648","1909"
"338","14641","1908"
"340","14634","1907"
"342","14626","1906"
"344","14619","1905"
"346","14611","1904"
"348","14603","1903"
"350","14595","1902"
"352","14587","1901"
"354","14579","1900"
"356","14572","1899"
"358","14564","1897"
"360","14556","1897"
"362","14550","1896"
"364","14542","1895"
"366","14535","1894"
"368","14526","1892"
"370","14519","1892"
"372","14510","1890"
"374","14503","1890"
"376","14495","1889"
"378","14486","1888"
"380","14479","1886"
"382","14471","1886"
"384","14465","1885"
"386","14457","1883"
"388","14450","1883"
"390","14442","1881"
"392","14435","1880"
"394","14428","1879"
"396","14419","1879"
"398","14412","1878"
"400","14405","1877"
"402","14396","1876"
"404","14389","1875"
"406","14382","1873"
"408","14373","1873"
"410","14366","1871"
"412","14361","1871"
"414","14353","1870"
"416","14342","1868"
"418","14335","1868"
"420","14327","1867"
"422","14320","1865"
"424","14312","1864"
"426","14304","1863"
"428","14296","1862"
"430","14288","1861"
"432","14282","1860"
"434","14275","1859"
"436","14266","1859"
"438","14259","1857"
"440","14252","1857"
"442","14244","1855"
"444","14236","1855"
"446","14229","1854"
"448","14223","1853"
"450","14215","1852"
"452","14207","1851"
"454","14201","1849"
"456","14192","1848"
"458","14184","1848"
"460","14176","1847"
"462","14170","1846"
"464","14161","1845"
"466","14155","1844"
"468","14145","1842"
"470","14139","1841"
"472","14131","1840"
"474","14123","1840"
"476","14115","1839"
"478","14108","1837"
"480","14102","1836"
"482","14094","1835"
"484","14086","1835"
"486","14080","1834"
"488","14071","1833"
"490","14064","1832"
"492","14056","1830"
"494","14048","1829"
"496","14041","1828"
"498","14033","1827"
"500","14025","1826"
"502","14018","1825"
"504","14011","1825"
"506","14003","1824"
"508","13995","1822"
"510","13988","1822"
"512","13980","1821"
"514","13972","1820"
"516","13965","1819"
"518","13958","1818"
"520","13951","1816"
"522","13943","1816"
"524","13934","1814"
"526","13927","1813"
"528","13919","1812"
"530","13911","1811"
"532","13903","1810"
"534","13896","1809"
"536","13889","1808"
"538","13881","1807"
"540","13873","1806"
"542","13866","1805"
"544","13859","1804"
"546","13852","1803"
"548","13844","1802"
"550","13837","1801"
"552","13827","1800"
"554","13820","1800"
